# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308234_pairs.txt" "results/alignment/SRR35308234.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308234.sorted.bam
gene-M8Y62_14395	CP097651.1	2945901	2947283	+	1383	264
gene-M8Y62_14400	CP097651.1	2947320	2948042	+	723	203
gene-M8Y62_14405	CP097651.1	2948039	2948374	-	336	134
gene-M8Y62_14410	CP097651.1	2948503	2949222	+	720	465
gene-M8Y62_14415	CP097651.1	2949465	2949827	+	363	440
gene-M8Y62_14420	CP097651.1	2950084	2951385	+	1302	758
gene-M8Y62_14425	CP097651.1	2951461	2952393	+	933	115
gene-M8Y62_14430	CP097651.1	2952383	2953783	-	1401	165
gene-M8Y62_14435	CP097651.1	2954123	2955769	-	1647	1681
gene-M8Y62_14440	CP097651.1	2955971	2957149	+	1179	1276
gene-M8Y62_14445	CP097651.1	2957236	2958795	+	1560	997
gene-M8Y62_14450	CP097651.1	2958835	2959863	-	1029	395
gene-M8Y62_14455	CP097651.1	2960036	2961628	+	1593	115
gene-M8Y62_14460	CP097651.1	2961680	2962852	+	1173	109
gene-M8Y62_14465	CP097651.1	2962866	2963894	-	1029	121
gene-M8Y62_14470	CP097651.1	2964206	2964409	+	204	136
gene-M8Y62_14475	CP097651.1	2964479	2964958	-	480	51
gene-M8Y62_14480	CP097651.1	2965195	2965548	+	354	103
gene-M8Y62_14485	CP097651.1	2965652	2966860	+	1209	355
gene-M8Y62_14490	CP097651.1	2966857	2967090	+	234	160
gene-M8Y62_14495	CP097651.1	2967341	2967733	+	393	336
gene-M8Y62_14500	CP097651.1	2967768	2967926	-	159	556
gene-M8Y62_14505	CP097651.1	2968209	2969207	+	999	148
gene-M8Y62_14510	CP097651.1	2969256	2970695	-	1440	114
gene-M8Y62_14515	CP097651.1	2970694	2970831	+	138	3
gene-M8Y62_14520	CP097651.1	2970893	2971693	-	801	288
gene-M8Y62_14525	CP097651.1	2972074	2973399	+	1326	15
gene-M8Y62_14530	CP097651.1	2973608	2975038	-	1431	20
gene-M8Y62_14535	CP097651.1	2975048	2976043	-	996	15
gene-M8Y62_14540	CP097651.1	2976054	2977394	-	1341	15
gene-M8Y62_14545	CP097651.1	2977416	2978882	-	1467	8
gene-M8Y62_14550	CP097651.1	2978873	2979895	-	1023	7
gene-M8Y62_14555	CP097651.1	2979914	2981119	-	1206	15
gene-M8Y62_14560	CP097651.1	2981289	2981435	+	147	2
gene-M8Y62_14565	CP097651.1	2981648	2982922	+	1275	3060
gene-M8Y62_14570	CP097651.1	2983078	2984076	-	999	89
gene-M8Y62_14575	CP097651.1	2984177	2985124	+	948	31
gene-M8Y62_14580	CP097651.1	2985232	2985663	+	432	86
gene-M8Y62_14585	CP097651.1	2985663	2987315	+	1653	67
gene-M8Y62_14590	CP097651.1	2987344	2988429	+	1086	36
gene-M8Y62_14595	CP097651.1	2988426	2989805	+	1380	78
gene-M8Y62_14600	CP097651.1	2989806	2990480	+	675	122
gene-M8Y62_14605	CP097651.1	2990528	2994373	-	3846	5028
gene-M8Y62_14610	CP097651.1	2994635	2995240	+	606	254
gene-M8Y62_14615	CP097651.1	2995277	2995687	-	411	180
gene-M8Y62_14620	CP097651.1	2995696	2996292	-	597	290
gene-M8Y62_14625	CP097651.1	2996302	2997228	-	927	232
gene-M8Y62_14630	CP097651.1	2997348	2998664	-	1317	103
gene-M8Y62_14635	CP097651.1	2998691	2999896	-	1206	44
gene-M8Y62_14640	CP097651.1	2999896	3000318	-	423	9
gene-M8Y62_14645	CP097651.1	3000308	3001732	-	1425	10
gene-M8Y62_14650	CP097651.1	3001733	3002521	-	789	18
gene-M8Y62_14655	CP097651.1	3002524	3003291	-	768	5
gene-M8Y62_14660	CP097651.1	3003288	3004358	-	1071	14
gene-M8Y62_14665	CP097651.1	3004366	3004863	-	498	6
gene-M8Y62_14670	CP097651.1	3004875	3005630	-	756	7
gene-M8Y62_14675	CP097651.1	3005638	3005925	-	288	10
gene-M8Y62_14680	CP097651.1	3005937	3006866	-	930	10
gene-M8Y62_14685	CP097651.1	3007153	3009198	+	2046	138
gene-M8Y62_14690	CP097651.1	3009675	3011942	+	2268	181
gene-M8Y62_14695	CP097651.1	3011945	3012928	-	984	119
gene-M8Y62_14700	CP097651.1	3012972	3013862	-	891	312
gene-M8Y62_14705	CP097651.1	3013987	3015486	-	1500	293
gene-M8Y62_14710	CP097651.1	3015722	3016624	+	903	140
gene-M8Y62_14715	CP097651.1	3016625	3016948	-	324	40
gene-M8Y62_14720	CP097651.1	3016956	3017141	-	186	35
gene-M8Y62_14725	CP097651.1	3017138	3019777	-	2640	850
gene-M8Y62_14730	CP097651.1	3019984	3020484	+	501	195
gene-M8Y62_14735	CP097651.1	3020632	3021621	+	990	524
gene-M8Y62_14740	CP097651.1	3021744	3022184	+	441	223
gene-M8Y62_14745	CP097651.1	3022230	3022493	-	264	197
gene-M8Y62_14750	CP097651.1	3022856	3026383	+	3528	2422
gene-M8Y62_14755	CP097651.1	3026740	3027864	+	1125	34
gene-M8Y62_14760	CP097651.1	3028008	3028220	+	213	20
gene-M8Y62_14765	CP097651.1	3028302	3028736	+	435	2483
gene-M8Y62_14770	CP097651.1	3028970	3029905	+	936	768
gene-M8Y62_14775	CP097651.1	3029951	3031324	-	1374	1116
gene-M8Y62_14780	CP097651.1	3031850	3032833	-	984	220
gene-M8Y62_14785	CP097651.1	3033113	3033856	+	744	15
gene-M8Y62_14790	CP097651.1	3033819	3034937	+	1119	69
gene-M8Y62_14795	CP097651.1	3035174	3035368	+	195	154
gene-M8Y62_14800	CP097651.1	3035481	3036227	-	747	25
gene-M8Y62_14805	CP097651.1	3036478	3037857	-	1380	21
gene-M8Y62_14810	CP097651.1	3038192	3038671	+	480	57
gene-M8Y62_14815	CP097651.1	3038923	3039537	+	615	33
gene-M8Y62_14820	CP097651.1	3039576	3040775	+	1200	23
gene-M8Y62_14825	CP097651.1	3040804	3041472	-	669	11
gene-M8Y62_14830	CP097651.1	3041465	3042478	-	1014	9
gene-M8Y62_14835	CP097651.1	3042487	3043293	-	807	2
gene-M8Y62_14840	CP097651.1	3043514	3044689	+	1176	7
gene-M8Y62_14845	CP097651.1	3044734	3045768	-	1035	13
gene-M8Y62_14850	CP097651.1	3045857	3046405	+	549	56
gene-M8Y62_14855	CP097651.1	3046462	3047373	-	912	89
gene-M8Y62_14860	CP097651.1	3047366	3048235	-	870	110
gene-M8Y62_14865	CP097651.1	3048323	3049246	+	924	21
gene-M8Y62_14870	CP097651.1	3049266	3050171	-	906	109
gene-M8Y62_14875	CP097651.1	3050310	3051239	+	930	38
gene-M8Y62_14880	CP097651.1	3051265	3051471	+	207	8
gene-M8Y62_14885	CP097651.1	3051522	3052400	-	879	89
gene-M8Y62_14890	CP097651.1	3052559	3053314	+	756	41
gene-M8Y62_14895	CP097651.1	3053319	3053912	-	594	74
gene-M8Y62_14900	CP097651.1	3053986	3054699	+	714	53
gene-M8Y62_14905	CP097651.1	3054766	3055260	-	495	9
gene-M8Y62_14910	CP097651.1	3055387	3055929	-	543	12
gene-M8Y62_14915	CP097651.1	3055907	3056992	-	1086	21
gene-M8Y62_14920	CP097651.1	3056956	3058710	-	1755	38
gene-M8Y62_14925	CP097651.1	3058787	3059257	-	471	16
gene-M8Y62_14935	CP097651.1	3060340	3061938	-	1599	67
gene-M8Y62_14940	CP097651.1	3061938	3065441	-	3504	187
gene-M8Y62_14945	CP097651.1	3065390	3066598	-	1209	16
gene-M8Y62_14950	CP097651.1	3067346	3067681	-	336	3
gene-M8Y62_14955	CP097651.1	3067868	3068938	-	1071	14
gene-M8Y62_14965	CP097651.1	3070206	3070727	-	522	10
gene-M8Y62_14970	CP097651.1	3070724	3072646	-	1923	28
gene-M8Y62_14975	CP097651.1	3072664	3073065	-	402	1
gene-M8Y62_14980	CP097651.1	3073077	3075767	-	2691	42
gene-M8Y62_14985	CP097651.1	3075769	3078423	-	2655	50
gene-M8Y62_14990	CP097651.1	3078687	3079178	-	492	79
gene-M8Y62_14995	CP097651.1	3079183	3080889	-	1707	17
gene-M8Y62_15000	CP097651.1	3080886	3081575	-	690	5
gene-M8Y62_15005	CP097651.1	3081572	3082915	-	1344	22
gene-M8Y62_15010	CP097651.1	3082925	3084469	-	1545	19
gene-M8Y62_15015	CP097651.1	3084512	3085003	-	492	16
gene-M8Y62_15020	CP097651.1	3085644	3086210	+	567	189
gene-M8Y62_15025	CP097651.1	3086409	3087941	-	1533	308
gene-M8Y62_15030	CP097651.1	3088158	3088919	-	762	33
gene-M8Y62_15035	CP097651.1	3089028	3089942	+	915	143
gene-M8Y62_15040	CP097651.1	3090244	3090432	+	189	16302
gene-M8Y62_15045	CP097651.1	3090504	3090947	-	444	5127
gene-M8Y62_15050	CP097651.1	3090967	3091305	-	339	272
gene-M8Y62_15055	CP097651.1	3091295	3092509	-	1215	270
gene-M8Y62_15060	CP097651.1	3092518	3093417	-	900	67
gene-M8Y62_15065	CP097651.1	3093428	3094645	-	1218	59
gene-M8Y62_15070	CP097651.1	3094921	3096738	+	1818	185
gene-M8Y62_15075	CP097651.1	3096735	3098066	+	1332	141
gene-M8Y62_15080	CP097651.1	3098063	3099610	+	1548	508
gene-M8Y62_15085	CP097651.1	3099595	3100989	+	1395	345
gene-M8Y62_15090	CP097651.1	3100986	3101420	+	435	122
gene-M8Y62_15095	CP097651.1	3101423	3104116	+	2694	582
gene-M8Y62_15100	CP097651.1	3104106	3106304	+	2199	368
gene-M8Y62_15105	CP097651.1	3106329	3107198	-	870	49
gene-M8Y62_15110	CP097651.1	3107277	3108479	-	1203	93
gene-M8Y62_15115	CP097651.1	3108552	3109688	-	1137	17
gene-M8Y62_15120	CP097651.1	3109861	3110745	+	885	48
gene-M8Y62_15130	CP097651.1	3111258	3111698	-	441	3
gene-M8Y62_15135	CP097651.1	3111698	3111946	-	249	1
gene-M8Y62_15140	CP097651.1	3111858	3112340	-	483	1
gene-M8Y62_15145	CP097651.1	3112330	3113379	-	1050	6
gene-M8Y62_15150	CP097651.1	3113381	3113986	-	606	6
gene-M8Y62_15155	CP097651.1	3114099	3114590	-	492	0
gene-M8Y62_15165	CP097651.1	3116443	3116622	+	180	49
gene-M8Y62_15170	CP097651.1	3116873	3118489	-	1617	1818
gene-M8Y62_15175	CP097651.1	3118486	3118602	-	117	6
gene-M8Y62_15180	CP097651.1	3118675	3119382	+	708	237
gene-M8Y62_15185	CP097651.1	3119379	3120344	-	966	378
gene-M8Y62_15190	CP097651.1	3120447	3120953	+	507	1700
gene-M8Y62_15195	CP097651.1	3121024	3122076	-	1053	213
gene-M8Y62_15200	CP097651.1	3122178	3123719	-	1542	343
gene-M8Y62_15205	CP097651.1	3123892	3125205	-	1314	80
gene-M8Y62_15210	CP097651.1	3125364	3126218	+	855	62
gene-M8Y62_15215	CP097651.1	3126308	3127369	-	1062	236
gene-M8Y62_15220	CP097651.1	3127366	3128763	-	1398	615
gene-M8Y62_15225	CP097651.1	3128866	3129084	-	219	202
gene-M8Y62_15230	CP097651.1	3129113	3129472	-	360	323
gene-M8Y62_15235	CP097651.1	3129472	3129696	-	225	287
gene-M8Y62_15240	CP097651.1	3129752	3130420	-	669	2558
gene-M8Y62_15245	CP097651.1	3130573	3131562	+	990	71
gene-M8Y62_15250	CP097651.1	3131553	3132944	-	1392	54
gene-M8Y62_15255	CP097651.1	3132970	3134139	-	1170	19
gene-M8Y62_15260	CP097651.1	3134311	3136632	+	2322	283
gene-M8Y62_15265	CP097651.1	3136599	3137441	-	843	175
gene-M8Y62_15270	CP097651.1	3137549	3138457	+	909	76
gene-M8Y62_15275	CP097651.1	3138791	3140434	+	1644	970
gene-M8Y62_15280	CP097651.1	3140431	3141396	+	966	475
gene-M8Y62_15285	CP097651.1	3141383	3142273	+	891	509
gene-M8Y62_15290	CP097651.1	3142273	3143265	+	993	563
gene-M8Y62_15295	CP097651.1	3143267	3144076	+	810	253
gene-M8Y62_15300	CP097651.1	3144121	3145500	-	1380	144
gene-M8Y62_15305	CP097651.1	3145748	3146290	+	543	59
gene-M8Y62_15310	CP097651.1	3146489	3147277	+	789	496
gene-M8Y62_15315	CP097651.1	3147468	3148625	+	1158	31
gene-M8Y62_15320	CP097651.1	3148707	3150641	+	1935	672
gene-M8Y62_15325	CP097651.1	3150800	3150979	+	180	120
gene-M8Y62_15330	CP097651.1	3151051	3151800	+	750	155
gene-M8Y62_15335	CP097651.1	3152076	3152294	+	219	5699
gene-M8Y62_15340	CP097651.1	3152426	3152752	-	327	114
gene-M8Y62_15345	CP097651.1	3152752	3153489	-	738	111
gene-M8Y62_15350	CP097651.1	3153681	3154850	-	1170	1128
gene-M8Y62_15355	CP097651.1	3154857	3155165	-	309	298
gene-M8Y62_15360	CP097651.1	3155301	3156068	-	768	405
gene-M8Y62_15365	CP097651.1	3156232	3156834	+	603	560
gene-M8Y62_15370	CP097651.1	3156881	3159553	-	2673	6528
gene-M8Y62_15375	CP097651.1	3159942	3160109	-	168	4301
gene-M8Y62_15380	CP097651.1	3160355	3161329	-	975	2165
gene-M8Y62_15385	CP097651.1	3161675	3164272	-	2598	2172
gene-M8Y62_15390	CP097651.1	3164679	3164930	+	252	1009
gene-M8Y62_15395	CP097651.1	3164978	3166024	-	1047	604
gene-M8Y62_15400	CP097651.1	3166069	3166284	-	216	25
gene-M8Y62_15405	CP097651.1	3166279	3167040	+	762	233
gene-M8Y62_15410	CP097651.1	3167037	3167627	+	591	145
gene-M8Y62_15415	CP097651.1	3167688	3168590	-	903	897
gene-M8Y62_15420	CP097651.1	3168872	3169768	-	897	123
gene-M8Y62_15425	CP097651.1	3169880	3170788	+	909	133
gene-M8Y62_15430	CP097651.1	3170810	3171430	-	621	2289
gene-M8Y62_15435	CP097651.1	3171447	3172310	-	864	1533
gene-M8Y62_15440	CP097651.1	3172599	3174161	+	1563	448
gene-M8Y62_15445	CP097651.1	3174161	3175756	+	1596	345
gene-M8Y62_15450	CP097651.1	3175760	3177118	+	1359	1227
gene-M8Y62_15455	CP097651.1	3177128	3178321	+	1194	1258
gene-M8Y62_15460	CP097651.1	3178321	3179130	+	810	712
gene-M8Y62_15465	CP097651.1	3179347	3180606	-	1260	73
gene-M8Y62_15470	CP097651.1	3180609	3181697	-	1089	70
gene-M8Y62_15475	CP097651.1	3181712	3183022	-	1311	14
gene-M8Y62_15480	CP097651.1	3183151	3184059	+	909	133
gene-M8Y62_15485	CP097651.1	3184102	3184560	-	459	88
gene-M8Y62_15490	CP097651.1	3184635	3185582	+	948	87
gene-M8Y62_15495	CP097651.1	3185618	3185890	-	273	12
gene-M8Y62_15500	CP097651.1	3186009	3186716	+	708	90
gene-M8Y62_15505	CP097651.1	3187026	3189311	+	2286	615
gene-M8Y62_15510	CP097651.1	3189360	3190037	+	678	818
gene-M8Y62_15515	CP097651.1	3190122	3190760	-	639	14296
gene-M8Y62_15520	CP097651.1	3191030	3191443	+	414	103
gene-M8Y62_15525	CP097651.1	3191469	3192212	+	744	364
gene-M8Y62_15530	CP097651.1	3192267	3192806	+	540	706
gene-M8Y62_15535	CP097651.1	3193078	3195261	+	2184	148
gene-M8Y62_15540	CP097651.1	3195361	3195759	+	399	60
gene-M8Y62_15545	CP097651.1	3195789	3196325	-	537	191
gene-M8Y62_15550	CP097651.1	3196514	3197182	+	669	143
gene-M8Y62_15555	CP097651.1	3197332	3198093	+	762	74
gene-M8Y62_15560	CP097651.1	3198185	3198775	+	591	242
gene-M8Y62_15565	CP097651.1	3198911	3200302	+	1392	221
gene-M8Y62_15570	CP097651.1	3200361	3200600	-	240	52
gene-M8Y62_15575	CP097651.1	3200806	3203064	+	2259	3164
gene-M8Y62_15580	CP097651.1	3203122	3203880	-	759	76
gene-M8Y62_15585	CP097651.1	3203893	3205239	-	1347	208
gene-M8Y62_15590	CP097651.1	3205350	3206174	-	825	170
gene-M8Y62_15595	CP097651.1	3206202	3206549	-	348	28
gene-M8Y62_15600	CP097651.1	3206603	3207961	-	1359	121
gene-M8Y62_15605	CP097651.1	3207973	3208089	-	117	2
gene-M8Y62_15610	CP097651.1	3208109	3208429	-	321	178
gene-M8Y62_15615	CP097651.1	3208708	3209046	-	339	14164
gene-M8Y62_15620	CP097651.1	3209329	3210156	+	828	654
gene-M8Y62_15625	CP097651.1	3210257	3211120	+	864	662
gene-M8Y62_15630	CP097651.1	3211208	3211693	-	486	4547
gene-M8Y62_15635	CP097651.1	3212037	3213002	-	966	292
gene-M8Y62_15640	CP097651.1	3213012	3214337	-	1326	102
gene-M8Y62_15645	CP097651.1	3214334	3215812	-	1479	132
gene-M8Y62_15650	CP097651.1	3215809	3216843	-	1035	114
gene-M8Y62_15655	CP097651.1	3216840	3218060	-	1221	90
gene-M8Y62_15660	CP097651.1	3218499	3219305	+	807	649
gene-M8Y62_15665	CP097651.1	3219519	3220175	+	657	45
gene-M8Y62_15670	CP097651.1	3220162	3220872	+	711	30
gene-M8Y62_15675	CP097651.1	3220869	3221429	+	561	55
gene-M8Y62_15680	CP097651.1	3221432	3222610	+	1179	128
gene-M8Y62_15685	CP097651.1	3222583	3224118	+	1536	172
gene-M8Y62_15695	CP097651.1	3224844	3226151	+	1308	510
gene-M8Y62_15700	CP097651.1	3226203	3226826	-	624	285
gene-M8Y62_15705	CP097651.1	3226913	3227323	+	411	93
gene-M8Y62_15710	CP097651.1	3227506	3228849	+	1344	753
gene-M8Y62_15715	CP097651.1	3228893	3229873	-	981	984
gene-M8Y62_15720	CP097651.1	3230053	3231999	-	1947	2083
gene-M8Y62_15725	CP097651.1	3232004	3233047	-	1044	1967
gene-M8Y62_15730	CP097651.1	3233273	3234019	+	747	11795
gene-M8Y62_15735	CP097651.1	3234755	3235306	-	552	784
gene-M8Y62_15740	CP097651.1	3235472	3237325	+	1854	892
gene-M8Y62_15745	CP097651.1	3237464	3238483	+	1020	268
gene-M8Y62_15750	CP097651.1	3238493	3239134	+	642	118
gene-M8Y62_15755	CP097651.1	3239305	3240558	+	1254	425
gene-M8Y62_15760	CP097651.1	3240719	3241063	+	345	563
gene-M8Y62_15765	CP097651.1	3241158	3241436	-	279	330
gene-M8Y62_15770	CP097651.1	3241480	3241893	-	414	844
gene-M8Y62_15775	CP097651.1	3242232	3243227	+	996	11812
gene-M8Y62_15780	CP097651.1	3243302	3244186	+	885	193
gene-M8Y62_15785	CP097651.1	3244243	3245097	-	855	351
gene-M8Y62_15790	CP097651.1	3245189	3245935	-	747	1032
gene-M8Y62_15795	CP097651.1	3246352	3248286	+	1935	5664
gene-M8Y62_15800	CP097651.1	3248372	3249655	+	1284	6441
gene-M8Y62_15805	CP097651.1	3249701	3250264	-	564	308
gene-M8Y62_15810	CP097651.1	3250423	3250905	+	483	96
gene-M8Y62_15815	CP097651.1	3251027	3251338	-	312	39
gene-M8Y62_15820	CP097651.1	3251406	3251525	+	120	6
gene-M8Y62_15825	CP097651.1	3251596	3252477	-	882	86
gene-M8Y62_15830	CP097651.1	3252653	3253867	+	1215	22
gene-M8Y62_15835	CP097651.1	3253864	3254613	-	750	44
gene-M8Y62_15840	CP097651.1	3254780	3255685	+	906	203
gene-M8Y62_15845	CP097651.1	3255692	3256957	-	1266	133
gene-M8Y62_15850	CP097651.1	3256960	3257379	-	420	128
gene-M8Y62_15860	CP097651.1	3259942	3261303	+	1362	244
gene-M8Y62_15865	CP097651.1	3261647	3263410	-	1764	483
gene-M8Y62_15870	CP097651.1	3263723	3264163	-	441	8
gene-M8Y62_15875	CP097651.1	3264177	3264722	-	546	20
gene-M8Y62_15880	CP097651.1	3264634	3265617	-	984	18
gene-M8Y62_15885	CP097651.1	3265669	3266223	-	555	7
gene-M8Y62_15890	CP097651.1	3266226	3266441	-	216	1
gene-M8Y62_15895	CP097651.1	3266543	3266932	+	390	232
gene-M8Y62_15900	CP097651.1	3267775	3267969	+	195	14
gene-M8Y62_15905	CP097651.1	3268024	3268356	+	333	44
gene-M8Y62_15910	CP097651.1	3268498	3270636	+	2139	66
gene-M8Y62_15915	CP097651.1	3270689	3270934	+	246	1
gene-M8Y62_15920	CP097651.1	3270915	3272042	+	1128	22
gene-M8Y62_15925	CP097651.1	3272160	3273410	-	1251	9194
gene-M8Y62_15930	CP097651.1	3273651	3274301	+	651	330
gene-M8Y62_15935	CP097651.1	3274318	3274776	+	459	223
gene-M8Y62_15940	CP097651.1	3274833	3275939	+	1107	1118
gene-M8Y62_15945	CP097651.1	3275994	3276635	+	642	233
gene-M8Y62_15950	CP097651.1	3276639	3278009	+	1371	868
gene-M8Y62_15955	CP097651.1	3278064	3278426	-	363	78
gene-M8Y62_15960	CP097651.1	3278510	3279316	-	807	82
gene-M8Y62_15965	CP097651.1	3279599	3280270	+	672	717
gene-M8Y62_15970	CP097651.1	3280270	3281736	+	1467	285
gene-M8Y62_15975	CP097651.1	3281822	3282943	+	1122	877
gene-M8Y62_15980	CP097651.1	3283081	3283572	-	492	173
gene-M8Y62_15990	CP097651.1	3285302	3286534	-	1233	1140
gene-M8Y62_15995	CP097651.1	3286793	3287929	+	1137	221
gene-M8Y62_16000	CP097651.1	3287913	3288770	+	858	35
gene-M8Y62_16005	CP097651.1	3288767	3289552	+	786	36
gene-M8Y62_16010	CP097651.1	3289549	3290595	+	1047	382
gene-M8Y62_16015	CP097651.1	3290642	3292366	-	1725	191
gene-M8Y62_16020	CP097651.1	3292363	3293991	-	1629	270
gene-M8Y62_16025	CP097651.1	3294229	3296235	-	2007	627
gene-M8Y62_16030	CP097651.1	3296255	3297205	-	951	87
gene-M8Y62_16035	CP097651.1	3297236	3297694	-	459	75
gene-M8Y62_16040	CP097651.1	3297723	3298097	-	375	15
gene-M8Y62_16045	CP097651.1	3298099	3299118	-	1020	45
gene-M8Y62_16050	CP097651.1	3299211	3300929	-	1719	238
gene-M8Y62_16055	CP097651.1	3300965	3301972	-	1008	126
gene-M8Y62_16060	CP097651.1	3302215	3303009	+	795	106
gene-M8Y62_16065	CP097651.1	3303045	3304007	+	963	764
gene-M8Y62_16070	CP097651.1	3304032	3304376	-	345	56
gene-M8Y62_16075	CP097651.1	3304467	3305297	-	831	577
gene-M8Y62_16080	CP097651.1	3305312	3306223	-	912	603
gene-M8Y62_16085	CP097651.1	3306272	3307516	-	1245	579
gene-M8Y62_16090	CP097651.1	3307516	3308217	-	702	159
gene-M8Y62_16095	CP097651.1	3308210	3309409	-	1200	467
gene-M8Y62_16100	CP097651.1	3309543	3309674	-	132	0
gene-M8Y62_16105	CP097651.1	3309714	3313160	+	3447	973
gene-M8Y62_16110	CP097651.1	3313318	3314283	+	966	892
gene-M8Y62_16115	CP097651.1	3314412	3314669	-	258	4486
gene-M8Y62_16120	CP097651.1	3314767	3314922	+	156	3
gene-M8Y62_16125	CP097651.1	3314919	3315554	+	636	303
gene-M8Y62_16130	CP097651.1	3315607	3315729	-	123	1
gene-M8Y62_16135	CP097651.1	3315798	3317987	+	2190	321
gene-M8Y62_16140	CP097651.1	3318045	3318584	-	540	2231
gene-M8Y62_16145	CP097651.1	3318779	3320083	-	1305	258
gene-M8Y62_16150	CP097651.1	3320329	3320871	-	543	4302
gene-M8Y62_16155	CP097651.1	3320907	3321917	-	1011	1442
gene-M8Y62_16165	CP097651.1	3322749	3323387	-	639	309
gene-M8Y62_16170	CP097651.1	3323409	3323783	-	375	200
gene-M8Y62_16175	CP097651.1	3323788	3324144	-	357	524
gene-M8Y62_16180	CP097651.1	3324406	3325839	-	1434	1419
gene-M8Y62_16185	CP097651.1	3326136	3326930	-	795	304
gene-M8Y62_16190	CP097651.1	3326941	3327945	-	1005	227
gene-M8Y62_16195	CP097651.1	3327942	3328583	-	642	305
gene-M8Y62_16200	CP097651.1	3328573	3329595	-	1023	393
gene-M8Y62_16205	CP097651.1	3329597	3330406	-	810	170
gene-M8Y62_16210	CP097651.1	3330532	3331773	-	1242	3319
gene-M8Y62_16215	CP097651.1	3331863	3332099	-	237	4522
gene-M8Y62_16220	CP097651.1	3332310	3333044	-	735	2673
gene-M8Y62_16225	CP097651.1	3333057	3333986	-	930	1544
gene-M8Y62_16230	CP097651.1	3334002	3334955	-	954	978
gene-M8Y62_16235	CP097651.1	3335009	3336106	-	1098	1323
gene-M8Y62_16240	CP097651.1	3336310	3336483	-	174	1806
gene-M8Y62_16245	CP097651.1	3336500	3337021	-	522	6019
gene-M8Y62_16250	CP097651.1	3337163	3337747	+	585	450
gene-M8Y62_16255	CP097651.1	3337785	3338738	-	954	156
gene-M8Y62_16260	CP097651.1	3339438	3342671	+	3234	30416
gene-M8Y62_16265	CP097651.1	3342710	3343738	-	1029	131
gene-M8Y62_16270	CP097651.1	3343755	3344969	+	1215	60
gene-M8Y62_16275	CP097651.1	3345023	3346558	-	1536	404
gene-M8Y62_16280	CP097651.1	3346670	3347581	-	912	2185
gene-M8Y62_16285	CP097651.1	3347597	3348250	-	654	1516
gene-M8Y62_16290	CP097651.1	3348260	3348844	-	585	2879
gene-M8Y62_16295	CP097651.1	3349074	3350282	+	1209	98
gene-M8Y62_16300	CP097651.1	3350396	3350956	+	561	3218
gene-M8Y62_16305	CP097651.1	3351082	3352128	+	1047	553
gene-M8Y62_16310	CP097651.1	3352201	3352452	+	252	476
gene-M8Y62_16315	CP097651.1	3352755	3353009	+	255	7746
gene-M8Y62_16320	CP097651.1	3353135	3354253	+	1119	373
gene-M8Y62_16325	CP097651.1	3354325	3354438	+	114	5
gene-M8Y62_16330	CP097651.1	3354424	3355488	-	1065	100
gene-M8Y62_16335	CP097651.1	3355694	3356614	+	921	1252
gene-M8Y62_16340	CP097651.1	3356786	3358012	+	1227	189
gene-M8Y62_16345	CP097651.1	3358104	3358490	+	387	66
gene-M8Y62_16350	CP097651.1	3358491	3358718	-	228	88
gene-M8Y62_16355	CP097651.1	3358785	3361313	-	2529	3130
gene-M8Y62_16360	CP097651.1	3361306	3362859	-	1554	2126
gene-M8Y62_16365	CP097651.1	3363111	3364271	+	1161	570
gene-M8Y62_16370	CP097651.1	3364306	3364899	-	594	362
gene-M8Y62_16375	CP097651.1	3364966	3365493	-	528	142
gene-M8Y62_16380	CP097651.1	3365643	3366125	-	483	94
gene-M8Y62_16385	CP097651.1	3366229	3366783	-	555	288
gene-M8Y62_16390	CP097651.1	3366806	3367543	-	738	472
gene-M8Y62_16395	CP097651.1	3367632	3368570	-	939	169
gene-M8Y62_16400	CP097651.1	3368839	3368926	+	88	5
gene-M8Y62_16405	CP097651.1	3369276	3370181	-	906	151
gene-M8Y62_16410	CP097651.1	3370296	3371156	+	861	47
gene-M8Y62_16415	CP097651.1	3371175	3371852	+	678	45
gene-M8Y62_16420	CP097651.1	3371998	3372085	+	88	15
gene-M8Y62_16425	CP097651.1	3372860	3373504	-	645	27
gene-M8Y62_16430	CP097651.1	3373742	3374530	-	789	934
gene-M8Y62_16435	CP097651.1	3375035	3376318	-	1284	51
gene-M8Y62_16440	CP097651.1	3376323	3377450	-	1128	34
gene-M8Y62_16445	CP097651.1	3377502	3378317	-	816	18
gene-M8Y62_16450	CP097651.1	3378588	3379772	+	1185	32
gene-M8Y62_16455	CP097651.1	3379804	3380238	-	435	79
gene-M8Y62_16460	CP097651.1	3380373	3381881	-	1509	258
gene-M8Y62_16465	CP097651.1	3382303	3386265	+	3963	339
gene-M8Y62_16470	CP097651.1	3386451	3386846	+	396	116
gene-M8Y62_16475	CP097651.1	3386843	3387481	-	639	1105
gene-M8Y62_16480	CP097651.1	3387766	3388857	+	1092	29
gene-M8Y62_16485	CP097651.1	3388857	3389567	+	711	8
gene-M8Y62_16490	CP097651.1	3389560	3389952	+	393	11
