# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308233_pairs.txt" "results/alignment/SRR35308233.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308233.sorted.bam
gene-M8Y62_17250	CP097651.1	3566097	3567224	-	1128	133
gene-M8Y62_17255	CP097651.1	3567266	3567754	-	489	92
gene-M8Y62_17260	CP097651.1	3567812	3568657	-	846	40
gene-M8Y62_17265	CP097651.1	3568654	3569607	-	954	63
gene-M8Y62_17270	CP097651.1	3569618	3570751	-	1134	79
gene-M8Y62_17275	CP097651.1	3570915	3572027	-	1113	155
gene-M8Y62_17280	CP097651.1	3572376	3572855	-	480	628
gene-M8Y62_17285	CP097651.1	3572944	3573846	-	903	568
gene-M8Y62_17290	CP097651.1	3573961	3574683	-	723	178
gene-M8Y62_17295	CP097651.1	3574667	3574954	-	288	449
gene-M8Y62_17300	CP097651.1	3575157	3575420	+	264	446
gene-M8Y62_17305	CP097651.1	3575427	3575810	-	384	850
gene-M8Y62_17310	CP097651.1	3576077	3577762	+	1686	675
gene-M8Y62_17315	CP097651.1	3577940	3578503	-	564	291
gene-M8Y62_17320	CP097651.1	3578586	3579788	+	1203	726
gene-M8Y62_17325	CP097651.1	3579788	3580600	+	813	414
gene-M8Y62_17330	CP097651.1	3580638	3581870	-	1233	202
gene-M8Y62_17335	CP097651.1	3582198	3582791	+	594	252
gene-M8Y62_17340	CP097651.1	3582893	3583651	+	759	296
gene-M8Y62_17345	CP097651.1	3583690	3584892	-	1203	997
gene-M8Y62_17350	CP097651.1	3585545	3585673	-	129	7
gene-M8Y62_17355	CP097651.1	3587206	3587832	+	627	137
gene-M8Y62_17360	CP097651.1	3587835	3588944	-	1110	947
gene-M8Y62_17365	CP097651.1	3589060	3589443	-	384	4539
gene-M8Y62_17370	CP097651.1	3589822	3591063	+	1242	75
gene-M8Y62_17375	CP097651.1	3591296	3592621	+	1326	172
gene-M8Y62_17380	CP097651.1	3593025	3593936	-	912	292
gene-M8Y62_17385	CP097651.1	3593938	3594858	-	921	165
gene-M8Y62_17390	CP097651.1	3594905	3596446	-	1542	708
gene-M8Y62_17395	CP097651.1	3596479	3598338	-	1860	246
gene-M8Y62_17400	CP097651.1	3598356	3599297	-	942	250
gene-M8Y62_17405	CP097651.1	3599533	3600768	+	1236	270
gene-M8Y62_17410	CP097651.1	3600768	3601523	+	756	131
gene-M8Y62_17415	CP097651.1	3601678	3602577	+	900	112
gene-M8Y62_17420	CP097651.1	3602582	3605014	+	2433	347
gene-M8Y62_17425	CP097651.1	3605191	3606006	+	816	190
gene-M8Y62_17430	CP097651.1	3606146	3607411	+	1266	56
gene-M8Y62_17435	CP097651.1	3607408	3608538	-	1131	39
gene-M8Y62_17440	CP097651.1	3608781	3610082	+	1302	90
gene-M8Y62_17445	CP097651.1	3610098	3612461	+	2364	332
gene-M8Y62_17450	CP097651.1	3612595	3614187	-	1593	2462
gene-M8Y62_17460	CP097651.1	3615352	3616266	+	915	2239
gene-M8Y62_17465	CP097651.1	3616411	3617127	-	717	218
gene-M8Y62_17470	CP097651.1	3617196	3618572	-	1377	160
gene-M8Y62_17475	CP097651.1	3618742	3619854	-	1113	274
gene-M8Y62_17480	CP097651.1	3619851	3620324	-	474	183
gene-M8Y62_17485	CP097651.1	3620510	3620635	+	126	1074
gene-M8Y62_17490	CP097651.1	3620904	3622484	+	1581	1914
gene-M8Y62_17495	CP097651.1	3622575	3623087	-	513	2766
gene-M8Y62_17500	CP097651.1	3623439	3624326	+	888	290
gene-M8Y62_17505	CP097651.1	3624564	3625067	+	504	1745
gene-M8Y62_17510	CP097651.1	3625476	3626222	+	747	596
gene-M8Y62_17515	CP097651.1	3626348	3627007	+	660	128
gene-M8Y62_17520	CP097651.1	3627004	3627726	+	723	156
gene-M8Y62_17525	CP097651.1	3627838	3630033	+	2196	103
gene-M8Y62_17530	CP097651.1	3630036	3630950	-	915	88
gene-M8Y62_17535	CP097651.1	3631047	3631661	+	615	146
gene-M8Y62_17540	CP097651.1	3631801	3632061	+	261	48
gene-M8Y62_17545	CP097651.1	3632082	3632348	+	267	53
gene-M8Y62_17550	CP097651.1	3632634	3632894	+	261	1951
gene-M8Y62_17555	CP097651.1	3633004	3633972	-	969	725
gene-M8Y62_17560	CP097651.1	3634002	3636158	-	2157	1788
gene-M8Y62_17565	CP097651.1	3636346	3637701	-	1356	2177
gene-M8Y62_17570	CP097651.1	3637916	3638908	-	993	64
gene-M8Y62_17575	CP097651.1	3638908	3639753	-	846	46
gene-M8Y62_17580	CP097651.1	3639767	3640516	-	750	12
gene-M8Y62_17585	CP097651.1	3640567	3641898	-	1332	13
gene-M8Y62_17590	CP097651.1	3642186	3642323	-	138	0
gene-M8Y62_17595	CP097651.1	3642315	3643238	+	924	57
gene-M8Y62_17600	CP097651.1	3643312	3643971	+	660	210
gene-M8Y62_17605	CP097651.1	3643971	3644966	+	996	221
gene-M8Y62_17610	CP097651.1	3644959	3646512	+	1554	532
gene-M8Y62_17615	CP097651.1	3646502	3647635	+	1134	298
gene-M8Y62_17620	CP097651.1	3647765	3648871	+	1107	580
gene-M8Y62_17625	CP097651.1	3648932	3649369	-	438	767
gene-M8Y62_17630	CP097651.1	3649501	3650262	+	762	103
gene-M8Y62_17635	CP097651.1	3650259	3651503	+	1245	81
gene-M8Y62_17640	CP097651.1	3651500	3652465	+	966	73
gene-M8Y62_17645	CP097651.1	3652884	3653588	-	705	697
gene-M8Y62_17650	CP097651.1	3653634	3654086	-	453	86
gene-M8Y62_17655	CP097651.1	3654088	3654336	-	249	46
gene-M8Y62_17660	CP097651.1	3654329	3654817	-	489	74
gene-M8Y62_17665	CP097651.1	3654821	3655333	-	513	80
gene-M8Y62_17670	CP097651.1	3655357	3656346	-	990	476
gene-M8Y62_17675	CP097651.1	3656681	3657586	+	906	296
gene-M8Y62_17680	CP097651.1	3657691	3659331	+	1641	166
gene-M8Y62_17685	CP097651.1	3659331	3660002	+	672	61
gene-M8Y62_17690	CP097651.1	3660006	3661103	+	1098	126
gene-M8Y62_17695	CP097651.1	3661352	3663373	-	2022	5154
gene-M8Y62_17700	CP097651.1	3663785	3663997	+	213	47
gene-M8Y62_17705	CP097651.1	3664084	3664806	+	723	181
gene-M8Y62_17710	CP097651.1	3664748	3665470	-	723	44
gene-M8Y62_17715	CP097651.1	3665463	3666218	-	756	13
gene-M8Y62_17720	CP097651.1	3666202	3667359	-	1158	46
gene-M8Y62_17725	CP097651.1	3667356	3668396	-	1041	104
gene-M8Y62_17730	CP097651.1	3668610	3669899	+	1290	226
gene-M8Y62_17735	CP097651.1	3669970	3670446	+	477	215
gene-M8Y62_17740	CP097651.1	3671224	3672606	-	1383	227
gene-M8Y62_17745	CP097651.1	3672705	3674231	-	1527	794
gene-M8Y62_17750	CP097651.1	3674228	3675916	-	1689	2181
gene-M8Y62_17755	CP097651.1	3676059	3676784	-	726	378
gene-M8Y62_17760	CP097651.1	3676846	3677802	-	957	176
gene-M8Y62_17765	CP097651.1	3677799	3679118	-	1320	639
gene-M8Y62_17770	CP097651.1	3679273	3680556	+	1284	287
gene-M8Y62_17775	CP097651.1	3680830	3683517	-	2688	242
gene-M8Y62_17780	CP097651.1	3683569	3684000	-	432	37
gene-M8Y62_17785	CP097651.1	3684534	3685619	+	1086	227
gene-M8Y62_17790	CP097651.1	3685620	3688685	+	3066	314
gene-M8Y62_17795	CP097651.1	3688724	3689647	+	924	83
gene-M8Y62_17800	CP097651.1	3689664	3690170	-	507	96
gene-M8Y62_17805	CP097651.1	3690375	3690521	-	147	22
gene-M8Y62_17810	CP097651.1	3690907	3691119	+	213	12
gene-M8Y62_17815	CP097651.1	3691201	3691755	+	555	23
gene-M8Y62_17820	CP097651.1	3691797	3692531	-	735	513
gene-M8Y62_17825	CP097651.1	3692687	3693898	-	1212	635
gene-M8Y62_17830	CP097651.1	3694227	3694472	+	246	12
gene-M8Y62_17835	CP097651.1	3694600	3694905	+	306	42
gene-M8Y62_17840	CP097651.1	3694957	3695223	+	267	96
gene-M8Y62_17845	CP097651.1	3695334	3696329	-	996	1665
gene-M8Y62_17850	CP097651.1	3696558	3697376	+	819	382
gene-M8Y62_17855	CP097651.1	3697377	3698435	-	1059	340
gene-M8Y62_17860	CP097651.1	3698438	3699127	-	690	345
gene-M8Y62_17865	CP097651.1	3699127	3699900	-	774	773
gene-M8Y62_17870	CP097651.1	3700043	3700192	-	150	57
gene-M8Y62_17875	CP097651.1	3700345	3701133	+	789	87
gene-M8Y62_17880	CP097651.1	3701201	3702673	+	1473	128
gene-M8Y62_17885	CP097651.1	3702883	3703899	+	1017	559
gene-M8Y62_17890	CP097651.1	3703909	3704955	+	1047	290
gene-M8Y62_17895	CP097651.1	3704958	3706106	+	1149	627
gene-M8Y62_17900	CP097651.1	3706100	3707143	+	1044	416
gene-M8Y62_17905	CP097651.1	3707435	3708187	+	753	3252
gene-M8Y62_17910	CP097651.1	3708261	3709313	-	1053	649
gene-M8Y62_17915	CP097651.1	3709628	3709993	+	366	566
gene-M8Y62_17920	CP097651.1	3710111	3711055	+	945	236
gene-M8Y62_17925	CP097651.1	3711052	3711771	-	720	298
gene-M8Y62_17930	CP097651.1	3711807	3712850	-	1044	413
gene-M8Y62_17935	CP097651.1	3712920	3713069	+	150	2
gene-M8Y62_17940	CP097651.1	3713166	3713303	-	138	3
gene-M8Y62_17945	CP097651.1	3713399	3713474	-	76	16
gene-M8Y62_17950	CP097651.1	3713609	3713684	-	76	233
gene-M8Y62_17955	CP097651.1	3713831	3713906	-	76	416
gene-M8Y62_17960	CP097651.1	3713910	3713985	-	76	58
gene-M8Y62_17965	CP097651.1	3714135	3714210	-	76	316
gene-M8Y62_17970	CP097651.1	3714213	3714288	-	76	92
gene-M8Y62_17975	CP097651.1	3714414	3714489	-	76	1781
gene-M8Y62_17980	CP097651.1	3714651	3715445	-	795	1040
gene-M8Y62_17985	CP097651.1	3715455	3715979	-	525	1716
gene-M8Y62_17990	CP097651.1	3716014	3717306	-	1293	3535
gene-M8Y62_17995	CP097651.1	3717436	3718761	-	1326	1269
gene-M8Y62_18000	CP097651.1	3718861	3719289	-	429	576
gene-M8Y62_18005	CP097651.1	3719293	3719985	-	693	316
gene-M8Y62_18010	CP097651.1	3719982	3720386	-	405	368
gene-M8Y62_18015	CP097651.1	3720536	3720826	-	291	383
gene-M8Y62_18020	CP097651.1	3720826	3720942	-	117	91
gene-M8Y62_18025	CP097651.1	3720958	3722097	-	1140	7685
gene-M8Y62_18030	CP097651.1	3722113	3723681	-	1569	8322
gene-M8Y62_18035	CP097651.1	3724507	3725376	-	870	2062
gene-M8Y62_18040	CP097651.1	3725376	3726542	-	1167	1690
gene-M8Y62_18045	CP097651.1	3726646	3727872	-	1227	2691
gene-M8Y62_18050	CP097651.1	3727887	3730694	-	2808	3720
gene-M8Y62_18055	CP097651.1	3731076	3731792	-	717	673
gene-M8Y62_18060	CP097651.1	3731808	3733574	-	1767	1868
gene-M8Y62_18065	CP097651.1	3733574	3733921	-	348	361
gene-M8Y62_18070	CP097651.1	3733915	3734319	-	405	2109
gene-M8Y62_18075	CP097651.1	3734960	3736243	+	1284	4549
gene-M8Y62_18080	CP097651.1	3736332	3737123	-	792	198
gene-M8Y62_18085	CP097651.1	3737139	3737783	-	645	216
gene-M8Y62_18090	CP097651.1	3737793	3738788	-	996	140
gene-M8Y62_18095	CP097651.1	3738785	3739510	-	726	80
gene-M8Y62_18100	CP097651.1	3739592	3740335	-	744	58
gene-M8Y62_18105	CP097651.1	3740325	3741257	-	933	240
gene-M8Y62_18110	CP097651.1	3741251	3741907	-	657	208
gene-M8Y62_18115	CP097651.1	3741922	3742665	-	744	205
gene-M8Y62_18120	CP097651.1	3742933	3744411	+	1479	201
gene-M8Y62_18125	CP097651.1	3744383	3745825	-	1443	707
gene-M8Y62_18130	CP097651.1	3746009	3746218	-	210	5606
gene-M8Y62_18135	CP097651.1	3746614	3748293	+	1680	15
gene-M8Y62_18140	CP097651.1	3748314	3750362	+	2049	45
gene-M8Y62_18145	CP097651.1	3750373	3750948	+	576	35
gene-M8Y62_18150	CP097651.1	3750949	3753636	+	2688	186
gene-M8Y62_18155	CP097651.1	3753633	3754310	+	678	221
gene-M8Y62_18160	CP097651.1	3754292	3754729	-	438	91
gene-M8Y62_18165	CP097651.1	3754784	3756424	-	1641	4024
gene-M8Y62_18170	CP097651.1	3756457	3757005	-	549	796
gene-M8Y62_18175	CP097651.1	3757189	3757962	+	774	135
gene-M8Y62_18180	CP097651.1	3758096	3758389	+	294	155
gene-M8Y62_18185	CP097651.1	3758541	3759071	+	531	709
gene-M8Y62_18190	CP097651.1	3759363	3759815	+	453	950
gene-M8Y62_18200	CP097651.1	3760432	3760764	-	333	131
gene-M8Y62_18205	CP097651.1	3760812	3762215	-	1404	211
gene-M8Y62_18210	CP097651.1	3762289	3762597	+	309	1
gene-M8Y62_18215	CP097651.1	3762651	3764318	-	1668	2168
gene-M8Y62_18220	CP097651.1	3764497	3766452	-	1956	2434
gene-M8Y62_18225	CP097651.1	3766767	3767567	+	801	923
gene-M8Y62_18230	CP097651.1	3767681	3768829	+	1149	557
gene-M8Y62_18235	CP097651.1	3768838	3770058	+	1221	477
gene-M8Y62_18240	CP097651.1	3770175	3770927	+	753	327
gene-M8Y62_18245	CP097651.1	3771206	3772870	+	1665	628
gene-M8Y62_18250	CP097651.1	3773108	3773184	+	77	11
gene-M8Y62_18255	CP097651.1	3773193	3773277	+	85	61
gene-M8Y62_18260	CP097651.1	3773301	3773375	+	75	345
gene-M8Y62_18265	CP097651.1	3773412	3773486	+	75	65
gene-M8Y62_18270	CP097651.1	3773510	3773586	+	77	44
gene-M8Y62_18275	CP097651.1	3773634	3773708	+	75	114
gene-M8Y62_18280	CP097651.1	3773784	3773858	+	75	47
gene-M8Y62_18285	CP097651.1	3773978	3775153	-	1176	379
gene-M8Y62_18290	CP097651.1	3775333	3776757	+	1425	599
gene-M8Y62_18295	CP097651.1	3776911	3777957	+	1047	560
gene-M8Y62_18300	CP097651.1	3777954	3778427	+	474	286
gene-M8Y62_18305	CP097651.1	3778575	3779453	+	879	844
gene-M8Y62_18310	CP097651.1	3779579	3781117	+	1539	457
gene-M8Y62_18315	CP097651.1	3781472	3782383	+	912	1054
gene-M8Y62_18320	CP097651.1	3782548	3783288	+	741	55
gene-M8Y62_18325	CP097651.1	3783288	3783962	+	675	129
gene-M8Y62_18330	CP097651.1	3783962	3784687	+	726	130
gene-M8Y62_18335	CP097651.1	3785061	3786731	+	1671	59
gene-M8Y62_18340	CP097651.1	3786797	3788590	+	1794	194
gene-M8Y62_18345	CP097651.1	3788636	3789118	-	483	727
gene-M8Y62_18350	CP097651.1	3789345	3791927	+	2583	2814
gene-M8Y62_18355	CP097651.1	3791942	3792532	+	591	770
gene-M8Y62_18360	CP097651.1	3792532	3793563	+	1032	220
gene-M8Y62_18365	CP097651.1	3793556	3794206	+	651	102
gene-M8Y62_18370	CP097651.1	3794279	3794908	+	630	106
gene-M8Y62_18375	CP097651.1	3795131	3795448	+	318	289
gene-M8Y62_18380	CP097651.1	3795452	3795919	+	468	267
gene-M8Y62_18385	CP097651.1	3795947	3797848	+	1902	512
gene-M8Y62_18390	CP097651.1	3797848	3798960	+	1113	387
gene-M8Y62_18395	CP097651.1	3798972	3800120	+	1149	1251
gene-M8Y62_18400	CP097651.1	3800259	3801458	+	1200	1250
gene-M8Y62_18405	CP097651.1	3801571	3801834	+	264	1149
gene-M8Y62_18410	CP097651.1	3801939	3802583	+	645	170
gene-M8Y62_18415	CP097651.1	3802777	3803673	+	897	167
gene-M8Y62_18420	CP097651.1	3803854	3804819	+	966	699
gene-M8Y62_18425	CP097651.1	3805010	3805213	-	204	705
gene-M8Y62_18430	CP097651.1	3805456	3806244	-	789	281
gene-M8Y62_18435	CP097651.1	3806334	3806717	+	384	303
gene-M8Y62_18440	CP097651.1	3806785	3806994	-	210	45543
gene-M8Y62_18445	CP097651.1	3807189	3807707	-	519	860
gene-M8Y62_18450	CP097651.1	3808046	3809419	+	1374	452
gene-M8Y62_18455	CP097651.1	3809512	3810309	+	798	450
gene-M8Y62_18460	CP097651.1	3810488	3810898	+	411	403
gene-M8Y62_18465	CP097651.1	3811085	3811513	+	429	2411
gene-M8Y62_18470	CP097651.1	3811590	3813155	-	1566	1494
gene-M8Y62_18475	CP097651.1	3813343	3813906	-	564	6925
gene-M8Y62_18480	CP097651.1	3814318	3815067	+	750	321
gene-M8Y62_18485	CP097651.1	3815248	3816180	+	933	13
gene-M8Y62_18490	CP097651.1	3816291	3817514	+	1224	40
gene-M8Y62_18495	CP097651.1	3817499	3818125	+	627	12
gene-M8Y62_18500	CP097651.1	3818126	3819271	-	1146	81
gene-M8Y62_18505	CP097651.1	3819413	3820102	+	690	82
gene-M8Y62_18510	CP097651.1	3820099	3820641	+	543	47
gene-M8Y62_18515	CP097651.1	3820749	3823058	-	2310	42
gene-M8Y62_18520	CP097651.1	3823467	3824447	+	981	1
gene-M8Y62_18525	CP097651.1	3824492	3825994	+	1503	7
gene-M8Y62_18530	CP097651.1	3825991	3826980	+	990	2
gene-M8Y62_18535	CP097651.1	3826977	3827981	+	1005	8
gene-M8Y62_18540	CP097651.1	3827993	3828934	+	942	8
gene-M8Y62_18545	CP097651.1	3828977	3830005	-	1029	19
gene-M8Y62_18550	CP097651.1	3830002	3831498	-	1497	17
gene-M8Y62_18555	CP097651.1	3831511	3832119	-	609	68
gene-M8Y62_18560	CP097651.1	3832571	3833833	+	1263	21
gene-M8Y62_18565	CP097651.1	3833830	3835065	+	1236	5
gene-M8Y62_18570	CP097651.1	3835062	3836300	+	1239	10
gene-M8Y62_18575	CP097651.1	3836446	3837396	+	951	189
gene-M8Y62_18580	CP097651.1	3837518	3838327	+	810	45
gene-M8Y62_18585	CP097651.1	3838438	3839796	+	1359	32
gene-M8Y62_18590	CP097651.1	3839822	3841090	+	1269	71
gene-M8Y62_18595	CP097651.1	3841151	3842179	-	1029	105
gene-M8Y62_18600	CP097651.1	3842281	3843480	+	1200	224
gene-M8Y62_18605	CP097651.1	3843694	3844935	-	1242	48
gene-M8Y62_18610	CP097651.1	3845037	3846101	-	1065	24
gene-M8Y62_18615	CP097651.1	3846122	3847120	-	999	15
gene-M8Y62_18620	CP097651.1	3847117	3848619	-	1503	20
gene-M8Y62_18625	CP097651.1	3848783	3849871	+	1089	8
gene-M8Y62_18630	CP097651.1	3849929	3850672	+	744	42
gene-M8Y62_18635	CP097651.1	3850856	3851158	+	303	279
gene-M8Y62_18640	CP097651.1	3851133	3851537	+	405	276
gene-M8Y62_18645	CP097651.1	3851534	3851731	-	198	89
gene-M8Y62_18650	CP097651.1	3851836	3853941	-	2106	339
gene-M8Y62_18655	CP097651.1	3854298	3854711	-	414	10
gene-M8Y62_18660	CP097651.1	3854712	3855458	-	747	17
gene-M8Y62_18665	CP097651.1	3855467	3856318	-	852	15
gene-M8Y62_18670	CP097651.1	3856332	3857939	-	1608	13
gene-M8Y62_18675	CP097651.1	3857949	3859124	-	1176	12
gene-M8Y62_18680	CP097651.1	3859313	3860272	+	960	16
gene-M8Y62_18685	CP097651.1	3860417	3861658	-	1242	11
gene-M8Y62_18690	CP097651.1	3861771	3862778	+	1008	42
gene-M8Y62_18695	CP097651.1	3862775	3863767	+	993	13
gene-M8Y62_18700	CP097651.1	3863764	3864558	+	795	17
gene-M8Y62_18705	CP097651.1	3864623	3868504	-	3882	39
gene-M8Y62_18710	CP097651.1	3868515	3868718	-	204	1
gene-M8Y62_18715	CP097651.1	3868746	3869954	-	1209	34
gene-M8Y62_18720	CP097651.1	3870214	3872442	+	2229	89
gene-M8Y62_18725	CP097651.1	3872509	3873138	+	630	17
gene-M8Y62_18730	CP097651.1	3873173	3874108	-	936	26
gene-M8Y62_18735	CP097651.1	3874101	3874931	-	831	14
gene-M8Y62_18740	CP097651.1	3875306	3876256	+	951	272
gene-M8Y62_18745	CP097651.1	3876605	3878125	+	1521	66
gene-M8Y62_18750	CP097651.1	3878285	3879220	+	936	67
gene-M8Y62_18755	CP097651.1	3879264	3879884	+	621	21
gene-M8Y62_18760	CP097651.1	3879886	3881430	+	1545	42
gene-M8Y62_18765	CP097651.1	3881448	3882515	+	1068	38
gene-M8Y62_18770	CP097651.1	3882576	3883373	+	798	82
gene-M8Y62_18775	CP097651.1	3883574	3884359	+	786	67
gene-M8Y62_18780	CP097651.1	3884412	3885017	-	606	92
gene-M8Y62_18785	CP097651.1	3885272	3886165	+	894	70
gene-M8Y62_18790	CP097651.1	3886162	3886950	-	789	102
gene-M8Y62_18800	CP097651.1	3887643	3888089	+	447	5587
gene-M8Y62_18805	CP097651.1	3888135	3890168	-	2034	532
gene-M8Y62_18810	CP097651.1	3890297	3890884	+	588	99
gene-M8Y62_18815	CP097651.1	3890898	3892370	+	1473	190
gene-M8Y62_18820	CP097651.1	3892384	3894048	+	1665	194
gene-M8Y62_18825	CP097651.1	3894169	3894864	-	696	107
gene-M8Y62_18830	CP097651.1	3895070	3896638	+	1569	221
gene-M8Y62_18835	CP097651.1	3896758	3897780	+	1023	66
gene-M8Y62_18840	CP097651.1	3897780	3898613	+	834	217
gene-M8Y62_18845	CP097651.1	3898606	3899442	+	837	168
gene-M8Y62_18850	CP097651.1	3899429	3900133	+	705	84
gene-M8Y62_18855	CP097651.1	3900282	3901645	+	1364	568
gene-M8Y62_18860	CP097651.1	3902238	3903575	-	1338	20
gene-M8Y62_18865	CP097651.1	3903756	3904520	+	765	4
gene-M8Y62_18870	CP097651.1	3904574	3905335	-	762	27
gene-M8Y62_18875	CP097651.1	3905328	3905993	-	666	2
gene-M8Y62_18880	CP097651.1	3906008	3906649	-	642	5
gene-M8Y62_18885	CP097651.1	3906697	3907548	-	852	7
gene-M8Y62_18890	CP097651.1	3907790	3909253	+	1464	73
gene-M8Y62_18895	CP097651.1	3909250	3910584	-	1335	55
gene-M8Y62_18900	CP097651.1	3910709	3911617	+	909	9
gene-M8Y62_18905	CP097651.1	3911721	3912989	-	1269	25
gene-M8Y62_18910	CP097651.1	3913087	3914097	-	1011	14
gene-M8Y62_18915	CP097651.1	3914087	3915124	-	1038	16
gene-M8Y62_18920	CP097651.1	3915128	3916021	-	894	10
gene-M8Y62_18925	CP097651.1	3916024	3916977	-	954	7
gene-M8Y62_18930	CP097651.1	3916996	3918663	-	1668	22
gene-M8Y62_18935	CP097651.1	3918990	3920105	+	1116	40
gene-M8Y62_18940	CP097651.1	3920153	3920872	+	720	98
gene-M8Y62_18945	CP097651.1	3921221	3924313	-	3093	148
gene-M8Y62_18950	CP097651.1	3924327	3925406	-	1080	29
gene-M8Y62_18955	CP097651.1	3925459	3928182	-	2724	203
gene-M8Y62_18960	CP097651.1	3928685	3928933	+	249	49
gene-M8Y62_18965	CP097651.1	3928951	3929292	-	342	100
gene-M8Y62_18970	CP097651.1	3929323	3930438	-	1116	51
gene-M8Y62_18975	CP097651.1	3930618	3931199	+	582	84
gene-M8Y62_18980	CP097651.1	3931199	3931567	+	369	23
gene-M8Y62_18985	CP097651.1	3931687	3932340	+	654	126
gene-M8Y62_18990	CP097651.1	3932588	3933022	+	435	213
gene-M8Y62_18995	CP097651.1	3933015	3933485	+	471	259
gene-M8Y62_19000	CP097651.1	3933500	3934243	+	744	333
gene-M8Y62_19005	CP097651.1	3934246	3935100	+	855	291
gene-M8Y62_19010	CP097651.1	3935118	3936179	+	1062	233
gene-M8Y62_19015	CP097651.1	3936244	3937230	+	987	241
gene-M8Y62_19020	CP097651.1	3937283	3940012	-	2730	249
gene-M8Y62_19025	CP097651.1	3940109	3941143	-	1035	64
gene-M8Y62_19030	CP097651.1	3941812	3942678	-	867	66
gene-M8Y62_19035	CP097651.1	3942787	3944214	+	1428	25
gene-M8Y62_19040	CP097651.1	3944285	3945529	+	1245	150
gene-M8Y62_19045	CP097651.1	3945533	3946513	-	981	141
gene-M8Y62_19050	CP097651.1	3946762	3947178	+	417	8
gene-M8Y62_19055	CP097651.1	3947198	3948349	-	1152	19
gene-M8Y62_19060	CP097651.1	3948351	3949373	-	1023	9
gene-M8Y62_19065	CP097651.1	3949390	3950595	-	1206	11
gene-M8Y62_19070	CP097651.1	3950783	3952159	-	1377	71
gene-M8Y62_19075	CP097651.1	3952267	3954465	-	2199	41
gene-M8Y62_19080	CP097651.1	3954525	3955607	-	1083	13
gene-M8Y62_19085	CP097651.1	3956003	3957487	-	1485	38
gene-M8Y62_19090	CP097651.1	3957646	3958947	+	1302	29
gene-M8Y62_19095	CP097651.1	3958961	3959326	+	366	16
gene-M8Y62_19100	CP097651.1	3959699	3961198	+	1500	32
gene-M8Y62_19105	CP097651.1	3961176	3961769	+	594	6
gene-M8Y62_19110	CP097651.1	3961776	3962891	-	1116	14
gene-M8Y62_19120	CP097651.1	3964124	3964807	-	684	7
gene-M8Y62_19125	CP097651.1	3965233	3966420	+	1188	15
gene-M8Y62_19130	CP097651.1	3966465	3968198	+	1734	24
gene-M8Y62_19135	CP097651.1	3968286	3969062	+	777	10
gene-M8Y62_19140	CP097651.1	3969088	3969879	+	792	23
gene-M8Y62_19145	CP097651.1	3971080	3972033	-	954	912
gene-M8Y62_19150	CP097651.1	3972162	3972938	-	777	20
gene-M8Y62_19155	CP097651.1	3972958	3974136	-	1179	18
gene-M8Y62_19160	CP097651.1	3974352	3974489	-	138	1
gene-M8Y62_19165	CP097651.1	3974452	3974577	+	126	1
gene-M8Y62_19170	CP097651.1	3974642	3975097	-	456	38
gene-M8Y62_19175	CP097651.1	3975277	3975666	-	390	12255
gene-M8Y62_19180	CP097651.1	3975938	3977056	+	1119	78
gene-M8Y62_19185	CP097651.1	3977117	3978145	+	1029	40
gene-M8Y62_19190	CP097651.1	3978142	3978939	+	798	17
gene-M8Y62_19195	CP097651.1	3978980	3980122	-	1143	33
gene-M8Y62_19200	CP097651.1	3980122	3980466	-	345	8
gene-M8Y62_19205	CP097651.1	3980602	3981243	-	642	217
gene-M8Y62_19210	CP097651.1	3981482	3982405	+	924	36
gene-M8Y62_19215	CP097651.1	3982570	3984087	+	1518	24
gene-M8Y62_19220	CP097651.1	3984192	3985562	+	1371	40
gene-M8Y62_19225	CP097651.1	3985562	3986962	+	1401	40
gene-M8Y62_19230	CP097651.1	3986986	3987996	+	1011	144
gene-M8Y62_19240	CP097651.1	3988837	3989859	-	1023	91
gene-M8Y62_19245	CP097651.1	3989879	3991363	-	1485	180
gene-M8Y62_19250	CP097651.1	3991396	3992319	-	924	192
gene-M8Y62_19255	CP097651.1	3992749	3993768	-	1020	54
gene-M8Y62_19260	CP097651.1	3993870	3994877	+	1008	110
gene-M8Y62_19265	CP097651.1	3995398	3996429	-	1032	266
gene-M8Y62_19270	CP097651.1	3996439	3997611	-	1173	370
gene-M8Y62_19275	CP097651.1	3997608	3998528	-	921	390
gene-M8Y62_19280	CP097651.1	3999099	3999524	+	426	1938
gene-M8Y62_19285	CP097651.1	3999601	4001118	-	1518	42324
gene-M8Y62_19290	CP097651.1	4001450	4002925	-	1476	12860
gene-M8Y62_19295	CP097651.1	4002985	4005132	-	2148	316632
gene-M8Y62_19300	CP097651.1	4005215	4006549	-	1335	101332
gene-M8Y62_19305	CP097651.1	4006915	4008483	-	1569	457
gene-M8Y62_19310	CP097651.1	4008776	4009048	-	273	10922
gene-M8Y62_19315	CP097651.1	4009149	4010069	-	921	299
gene-M8Y62_19320	CP097651.1	4010580	4011446	+	867	85
gene-M8Y62_19325	CP097651.1	4011469	4012494	-	1026	51
gene-M8Y62_19330	CP097651.1	4012496	4014931	-	2436	75
